year,round,date,constructorId,driverId,mapPosition,mapPoints,status,constructorScore,driverScore,expected,actual,driverName
2018,8,2018-06-24,6,20,5,10.0,finished,2373.2187539359275,2504.103889387227,13.594938107449083,12.0,Sebastian Vettel
2018,8,2018-06-24,1,4,16,0.0,constructor retirement,1804.991464867854,1937.851847414125,0.0,0.0,Fernando Alonso
2018,9,2018-07-01,9,830,1,25.0,finished,2638.6531138667706,1928.465027102933,11.348906764759455,14.0,Max Verstappen
2018,9,2018-07-01,6,20,3,15.0,finished,2373.269729494212,2492.1631927892454,12.847193378933644,12.0,Sebastian Vettel
2018,9,2018-07-01,1,4,8,4.0,finished,1757.120903939605,1919.254218333585,8.319503271154295,7.0,Fernando Alonso
2018,9,2018-07-01,131,1,17,0.0,constructor retirement,2622.199394591394,2541.858755777684,0.0,0.0,Lewis Hamilton
2018,10,2018-07-08,6,20,1,25.0,finished,2396.180080658184,2521.991844358483,13.58131975399168,16.0,Sebastian Vettel
2018,10,2018-07-08,131,1,2,18.0,finished,2624.76198195132,2548.410317262115,14.468761358316163,15.0,Lewis Hamilton
2018,10,2018-07-08,1,4,8,4.0,finished,1773.0359337727105,1933.2746700267032,7.863140377916662,9.0,Fernando Alonso
2018,10,2018-07-08,9,830,16,0.0,constructor retirement,2628.2659162291943,1928.465027102933,0.0,0.0,Max Verstappen
2018,11,2018-07-22,131,1,1,25.0,finished,2645.505464749412,2567.17135821636,13.573824260713591,15.0,Lewis Hamilton
2018,11,2018-07-22,9,830,4,12.0,finished,2639.3672576320905,1939.566368505829,11.156098863546053,12.0,Max Verstappen
2018,11,2018-07-22,1,4,16,0.0,constructor retirement,1753.553133023488,1933.2746700267032,0.0,0.0,Fernando Alonso
2018,11,2018-07-22,6,20,17,0.0,driver retirement,2317.8245846432505,2352.4757200026424,12.886267055424456,0.0,Sebastian Vettel
2018,12,2018-07-29,131,1,1,25.0,finished,2645.4959804126165,2583.763263252149,14.654632011756856,16.0,Lewis Hamilton
2018,12,2018-07-29,6,20,2,18.0,finished,2339.038196918033,2378.8586428815543,12.860719441136425,15.0,Sebastian Vettel
2018,12,2018-07-29,1,4,8,4.0,finished,1766.1305687604186,1945.8521057636335,7.980148489389769,9.0,Fernando Alonso
2018,12,2018-07-29,9,830,18,0.0,constructor retirement,2641.0959909387693,1939.566368505829,0.0,0.0,Max Verstappen
2018,13,2018-08-26,6,20,1,25.0,finished,2367.8229289146457,2407.643374878167,14.520089739496749,17.0,Sebastian Vettel
2018,13,2018-08-26,131,1,2,18.0,finished,2641.576870516214,2584.2662358625057,15.956667064424252,16.0,Lewis Hamilton
2018,13,2018-08-26,9,830,3,15.0,finished,2656.860241037187,1955.3306186042464,13.641852021661848,15.0,Max Verstappen
2018,13,2018-08-26,1,4,19,0.0,driver retirement,1700.6010404625736,1845.8831930955143,9.612688569975129,1.0,Fernando Alonso
2018,14,2018-09-02,131,1,1,25.0,finished,2653.812750942864,2600.0560494648794,14.71967024189586,16.0,Lewis Hamilton
2018,14,2018-09-02,6,20,4,12.0,finished,2377.8719060542344,2403.42644684026,13.341933007613484,13.0,Sebastian Vettel
2018,14,2018-09-02,9,830,5,10.0,finished,2652.7306378247745,1951.2010153918343,12.33485220377898,12.0,Max Verstappen
2018,14,2018-09-02,1,4,18,0.0,constructor retirement,1708.9288561462113,1845.8831930955143,0.0,0.0,Fernando Alonso
2018,15,2018-09-16,131,1,1,25.0,finished,2662.7188452640025,2615.8028378065874,17.483751288540052,19.0,Lewis Hamilton
2018,15,2018-09-16,9,830,2,18.0,finished,2663.6573033788677,1987.1472517695752,14.538758672127296,18.0,Max Verstappen
2018,15,2018-09-16,6,20,3,15.0,finished,2381.284516245757,2416.052799440941,15.7842161559692,17.0,Sebastian Vettel
2018,15,2018-09-16,1,4,7,6.0,finished,1744.7914757417357,1889.5632265879856,8.794076032376337,13.0,Fernando Alonso
2018,16,2018-09-30,131,1,1,25.0,finished,2683.3422464556816,2632.540894913774,15.557954975370734,17.0,Lewis Hamilton
2018,16,2018-09-30,6,20,3,15.0,finished,2389.9872384613955,2428.803418925359,13.901487354792724,15.0,Sebastian Vettel
2018,16,2018-09-30,9,830,5,10.0,finished,2656.291454681612,1988.593769980732,12.875377149445924,13.0,Max Verstappen
2018,16,2018-09-30,1,4,14,0.0,finished,1706.430276470659,1844.203661524473,7.9078929352619,4.0,Fernando Alonso
2018,17,2018-10-07,131,1,1,25.0,finished,2702.35368185533,2648.310864745776,15.641359245630262,17.0,Lewis Hamilton
2018,17,2018-10-07,9,830,3,15.0,finished,2672.3994664903485,2012.9201585332771,12.904192382977708,15.0,Max Verstappen
2018,17,2018-10-07,6,20,6,8.0,finished,2374.44664092049,2405.560042641868,14.002502136929728,12.0,Sebastian Vettel
2018,17,2018-10-07,1,4,14,0.0,finished,1675.7639242546666,1801.6581366748533,7.665453047312884,4.0,Fernando Alonso
2018,18,2018-10-21,9,830,2,18.0,finished,2700.543102873624,2041.063794916553,14.43269438899377,17.0,Max Verstappen
2018,18,2018-10-21,131,1,3,15.0,finished,2689.3136357631693,2638.796256951448,16.867937093993252,16.0,Lewis Hamilton
2018,18,2018-10-21,6,20,4,12.0,finished,2390.649450333839,2403.9892061636256,15.1432941091778,15.0,Sebastian Vettel
2018,18,2018-10-21,1,4,20,0.0,driver retirement,1647.3623841495196,1711.6194528493245,8.213466626873526,0.0,Fernando Alonso
2018,19,2018-10-28,9,830,1,25.0,finished,2741.253772714489,2081.774464757418,11.905258626174282,15.0,Max Verstappen
2018,19,2018-10-28,6,20,2,18.0,finished,2406.0211803963093,2425.4141481277406,12.371319985955983,14.0,Sebastian Vettel
2018,19,2018-10-28,131,1,4,12.0,finished,2666.6939877376594,2614.1443633599342,13.873986238473185,12.0,Lewis Hamilton
2018,19,2018-10-28,1,4,19,0.0,constructor retirement,1696.6852543636269,1711.6194528493245,0.0,0.0,Fernando Alonso
2018,20,2018-11-11,131,1,1,25.0,finished,2670.7681018482344,2631.150111338664,16.448709626198283,18.0,Lewis Hamilton
2018,20,2018-11-11,9,830,2,18.0,finished,2757.605028554202,2109.0952140324544,14.507759411204734,17.0,Max Verstappen
2018,20,2018-11-11,6,20,6,8.0,finished,2402.55116825497,2404.6636319858358,14.892893860512157,13.0,Sebastian Vettel
2018,20,2018-11-11,1,4,17,0.0,finished,1664.52750862549,1653.2152325584848,7.327722417143623,2.0,Fernando Alonso
2018,21,2018-11-25,131,1,1,25.0,finished,2670.2721787764995,2647.2909547474883,13.773006288007846,15.0,Lewis Hamilton
2018,21,2018-11-25,6,20,2,18.0,finished,2424.8355388629298,2426.948002593795,12.305987988414476,14.0,Sebastian Vettel
2018,21,2018-11-25,9,830,3,15.0,finished,2761.7387405266186,2119.246992489376,12.228282685316756,13.0,Max Verstappen
2018,21,2018-11-25,1,4,11,0.0,finished,1646.37409693949,1647.2780805101097,5.451330085174787,5.0,Fernando Alonso
2019,1,2019-03-17,131,1,2,18.0,finished,2689.298928631125,2650.1890081807383,15.75032206499443,16.0,Lewis Hamilton
2019,1,2019-03-17,9,830,3,15.0,finished,2744.214495496113,2130.5551884998767,14.025757428711774,15.0,Max Verstappen
2019,1,2019-03-17,6,20,4,12.0,finished,2436.7064656656944,2424.229574284755,14.234202571586351,14.0,Sebastian Vettel
2019,2,2019-03-31,131,1,1,25.0,finished,2706.774809923649,2664.534190931198,14.836809298490108,16.0,Lewis Hamilton
2019,2,2019-03-31,9,830,4,12.0,finished,2736.644397897064,2128.5800028583585,13.160159519187468,13.0,Max Verstappen
2019,2,2019-03-31,6,20,5,10.0,finished,2450.513248825101,2407.099681906573,13.388991125367708,12.0,Sebastian Vettel
2019,3,2019-04-14,131,1,1,25.0,finished,2722.3644737483505,2677.2780727459585,16.83748358444265,18.0,Lewis Hamilton
2019,3,2019-04-14,6,20,3,15.0,finished,2464.2368233868256,2415.801757356919,15.206183350764528,16.0,Sebastian Vettel
2019,3,2019-04-14,9,830,4,12.0,finished,2745.282498632291,2129.0750779544824,14.954838491556703,15.0,Max Verstappen
2019,4,2019-04-28,131,1,2,18.0,finished,2737.1223402893515,2678.196884065001,15.920841034134696,16.0,Lewis Hamilton
2019,4,2019-04-28,6,20,3,15.0,finished,2474.6900465015888,2422.885664511656,14.389695410763222,15.0,Sebastian Vettel
2019,4,2019-04-28,9,830,4,12.0,finished,2744.018296855369,2127.8108761775607,14.108915620902891,14.0,Max Verstappen
2019,5,2019-05-12,131,1,1,25.0,finished,2750.8799699124834,2690.0974510539563,17.854101612907797,19.0,Lewis Hamilton
2019,5,2019-05-12,9,830,3,15.0,finished,2758.1846974069754,2139.7152891779783,15.853731282793625,17.0,Max Verstappen
2019,5,2019-05-12,6,20,4,12.0,finished,2481.5704837827625,2420.4322931819734,16.236233639307297,16.0,Sebastian Vettel
2019,6,2019-05-26,131,1,1,25.0,finished,2758.9227368903007,2701.70668110232,17.882154270452062,19.0,Lewis Hamilton
2019,6,2019-05-26,6,20,2,18.0,finished,2420.363322971473,2438.9493315362683,16.217005592791956,18.0,Sebastian Vettel
2019,6,2019-05-26,9,830,4,12.0,finished,2770.950404211213,2140.455078167627,15.928766166283156,16.0,Max Verstappen
2019,7,2019-06-09,131,1,1,25.0,finished,2760.895184027459,2713.1362192482943,16.957380026740015,18.0,Lewis Hamilton
2019,7,2019-06-09,6,20,2,18.0,finished,2454.677797313085,2458.8766805050386,15.18219670964747,17.0,Sebastian Vettel
2019,7,2019-06-09,9,830,5,10.0,finished,2759.4129271544807,2128.720701813369,15.070427781459266,14.0,Max Verstappen
2019,8,2019-06-23,131,1,1,25.0,finished,2773.987395852765,2724.405012484488,16.972043423580438,18.0,Lewis Hamilton
2019,8,2019-06-23,9,830,4,12.0,finished,2743.6179637541013,2129.1300412711125,14.962659427788246,15.0,Max Verstappen
2019,8,2019-06-23,6,20,5,10.0,finished,2468.8446346134124,2444.032426178246,15.354115612686938,14.0,Sebastian Vettel
2019,9,2019-06-30,9,830,1,25.0,finished,2763.043976847985,2162.043851856477,15.830749114909183,19.0,Max Verstappen
2019,9,2019-06-30,6,20,4,12.0,finished,2492.247848941243,2441.239353663609,16.26894326064672,16.0,Sebastian Vettel
2019,9,2019-06-30,131,1,5,10.0,finished,2760.159675712204,2693.3584177886423,17.98945779807751,15.0,Lewis Hamilton
2019,10,2019-07-14,131,1,1,25.0,finished,2773.2980167221044,2705.118692138184,17.86761030618049,19.0,Lewis Hamilton
2019,10,2019-07-14,9,830,5,10.0,finished,2776.0332238409264,2151.7895897931944,15.987376682980088,15.0,Max Verstappen
2019,10,2019-07-14,6,20,16,0.0,finished,2446.254423811651,2313.676764786322,16.282924417253014,4.0,Sebastian Vettel
2019,11,2019-07-28,9,830,1,25.0,finished,2750.154741442184,2184.586038311986,14.174465643821549,17.0,Max Verstappen
2019,11,2019-07-28,6,20,2,18.0,finished,2389.7547249339746,2339.490504653758,13.77605161073761,16.0,Sebastian Vettel
2019,11,2019-07-28,131,1,9,2.0,finished,2663.965306992742,2623.89817149217,15.997445817357912,9.0,Lewis Hamilton
2019,12,2019-08-04,131,1,1,25.0,finished,2648.387362318468,2637.7141604040253,16.739684333184318,18.0,Lewis Hamilton
2019,12,2019-08-04,9,830,2,18.0,finished,2768.1820061985068,2202.3364347603383,15.380781652419287,17.0,Max Verstappen
2019,12,2019-08-04,6,20,3,15.0,finished,2414.726596978457,2352.5586931076955,14.807899836162658,16.0,Sebastian Vettel
2019,13,2019-09-01,131,1,2,18.0,finished,2655.6740421701656,2640.2846495909616,15.778542926508862,16.0,Lewis Hamilton
2019,13,2019-09-01,6,20,4,12.0,finished,2446.5547966074128,2351.569476954558,14.085224600608036,14.0,Sebastian Vettel
2019,13,2019-09-01,9,830,19,0.0,driver retirement,2690.699630278016,2032.8142656186376,14.604956776625343,0.0,Max Verstappen
2019,14,2019-09-08,131,1,3,15.0,finished,2661.721991600648,2629.490434016775,14.875257666939468,14.0,Lewis Hamilton
2019,14,2019-09-08,9,830,8,4.0,finished,2670.4732756866997,1987.1185961264944,12.705270178647783,9.0,Max Verstappen
2019,14,2019-09-08,6,20,13,0.0,finished,2419.828686981282,2237.030064136563,13.287520574948957,4.0,Sebastian Vettel
2019,15,2019-09-22,6,20,1,25.0,finished,2461.6332959879924,2275.5991905583664,14.481665221728516,18.0,Sebastian Vettel
2019,15,2019-09-22,9,830,3,15.0,finished,2685.82763698853,2007.04073655589,14.182671840585808,16.0,Max Verstappen
2019,15,2019-09-22,131,1,4,12.0,finished,2645.4471256268125,2609.3516712201667,16.83708878349423,15.0,Lewis Hamilton
2019,16,2019-09-29,131,1,1,25.0,finished,2661.834809639296,2622.355415478354,14.945580919458669,16.0,Lewis Hamilton
2019,16,2019-09-29,9,830,4,12.0,finished,2694.6244919227483,2009.5000622338675,12.800583595875324,13.0,Max Verstappen
2019,16,2019-09-29,6,20,16,0.0,constructor retirement,2487.563442058532,2275.5991905583664,0.0,0.0,Sebastian Vettel
2019,17,2019-10-13,6,20,2,18.0,finished,2492.158162046315,2295.5456333527945,15.180454941630042,17.0,Sebastian Vettel
2019,17,2019-10-13,131,1,3,15.0,finished,2671.179920909987,2612.37478374648,16.91044851126119,16.0,Lewis Hamilton
2019,17,2019-10-13,9,830,18,0.0,constructor retirement,2719.512802504038,2009.5000622338675,0.0,0.0,Max Verstappen
2019,18,2019-10-27,131,1,1,25.0,finished,2683.107544702086,2627.271658335109,15.716579603863632,17.0,Lewis Hamilton
2019,18,2019-10-27,6,20,2,18.0,finished,2512.209284729993,2319.2135038408587,13.96092613005672,16.0,Sebastian Vettel
2019,18,2019-10-27,9,830,6,8.0,finished,2718.913265831948,1992.8971199966277,13.430404382904085,12.0,Max Verstappen
2019,19,2019-11-03,131,1,2,18.0,finished,2698.1006351721057,2627.2446402321825,14.00205386060449,14.0,Lewis Hamilton
2019,19,2019-11-03,9,830,3,15.0,finished,2730.21223729774,2007.8436456402897,11.863795867638666,13.0,Max Verstappen
2019,19,2019-11-03,6,20,19,0.0,constructor retirement,2520.9562847456027,2319.2135038408587,0.0,0.0,Sebastian Vettel
2019,20,2019-11-17,9,830,1,25.0,finished,2699.942286146377,2044.131465458848,13.873671197983514,17.0,Max Verstappen
2019,20,2019-11-17,131,1,7,6.0,finished,2640.061752852418,2569.205757912495,16.00026263192836,11.0,Lewis Hamilton
2019,20,2019-11-17,6,20,17,0.0,driver retirement,2365.3327679297163,2162.2258665253685,14.52506087590681,1.0,Sebastian Vettel
2019,21,2019-12-01,131,1,1,25.0,finished,2645.307294727714,2584.211862506926,16.63112015803605,18.0,Lewis Hamilton
2019,21,2019-12-01,9,830,2,18.0,finished,2718.8595231261133,2070.371214685088,14.606369891136206,17.0,Max Verstappen
2019,21,2019-12-01,6,20,5,10.0,finished,2387.789634781828,2164.2801660399477,13.812603652255842,14.0,Sebastian Vettel
2020,1,2020-07-05,131,1,4,12.0,finished,2640.8597986744203,2541.684927043858,9.155206766744056,7.0,Lewis Hamilton
2020,1,2020-07-05,6,20,10,1.0,finished,2349.4339029020557,2038.6751203397264,7.365491458123061,1.0,Sebastian Vettel
2020,1,2020-07-05,9,830,14,0.0,constructor retirement,2718.8595231261133,2070.371214685088,0.0,0.0,Max Verstappen
2020,2,2020-07-12,131,1,1,25.0,finished,2656.449786632309,2557.3818095325914,16.56810634063696,18.0,Lewis Hamilton
2020,2,2020-07-12,9,830,3,15.0,finished,2739.8813432245925,2082.663629883555,14.87866706057228,16.0,Max Verstappen
2020,2,2020-07-12,6,20,19,0.0,driver retirement,2213.161967883088,1906.1203211918175,13.0918517772088,1.0,Sebastian Vettel
2020,3,2020-07-19,131,1,1,25.0,finished,2665.0195960025803,2571.846236670812,16.68053280513493,18.0,Lewis Hamilton
2020,3,2020-07-19,9,830,2,18.0,finished,2757.683929749359,2103.6364794709434,15.08682454210188,17.0,Max Verstappen
2020,3,2020-07-19,6,20,6,8.0,finished,2198.312321111566,1921.8278147220767,11.567138385178866,13.0,Sebastian Vettel
2020,4,2020-08-02,131,1,1,25.0,finished,2628.7282400876798,2585.36928661257,16.766406674653293,18.0,Lewis Hamilton
2020,4,2020-08-02,9,830,2,18.0,finished,2755.428457051696,2121.861810275433,15.337457413121768,17.0,Max Verstappen
2020,4,2020-08-02,6,20,10,1.0,finished,2209.721578940182,1890.238789589912,11.881599249065708,9.0,Sebastian Vettel
2020,5,2020-08-09,9,830,1,25.0,finished,2776.227168134206,2150.311487099067,15.40477691134351,18.0,Max Verstappen
2020,5,2020-08-09,131,1,2,18.0,finished,2633.4677490976223,2588.0831368218733,16.752438427824654,17.0,Lewis Hamilton
2020,5,2020-08-09,6,20,12,0.0,finished,2205.100233708346,1840.423175036308,11.544256648909478,7.0,Sebastian Vettel
2020,6,2020-08-16,131,1,1,25.0,finished,2643.009792062161,2601.4560565525967,16.780101782418424,18.0,Lewis Hamilton
2020,6,2020-08-16,9,830,2,18.0,finished,2771.8928915126103,2165.1960482216737,15.642207539671714,17.0,Max Verstappen
2020,6,2020-08-16,6,20,7,6.0,finished,2211.813169677183,1847.1361110051448,11.38763570050379,12.0,Sebastian Vettel
2020,7,2020-08-30,131,1,1,25.0,finished,2659.1143587359948,2615.6013868885284,15.781327898331218,17.0,Lewis Hamilton
2020,7,2020-08-30,9,830,3,15.0,finished,2775.009183274857,2169.8164572460555,14.601934812224956,15.0,Max Verstappen
2020,7,2020-08-30,6,20,13,0.0,finished,2141.668005420528,1784.7947602617437,10.370936070566394,5.0,Sebastian Vettel
2020,8,2020-09-06,131,1,7,6.0,finished,2614.473834330709,2552.088016073125,15.150032846508084,10.0,Lewis Hamilton
2020,8,2020-09-06,9,830,17,0.0,constructor retirement,2655.240657691388,2169.8164572460555,0.0,0.0,Max Verstappen
2020,8,2020-09-06,6,20,20,0.0,constructor retirement,2021.6148349394252,1784.7947602617437,0.0,0.0,Sebastian Vettel
2020,9,2020-09-13,131,1,1,25.0,finished,2630.0681752582527,2566.5977182017405,15.74993593166565,17.0,Lewis Hamilton
2020,9,2020-09-13,6,20,10,1.0,finished,2022.811763002377,1770.7486065032074,9.210127675689296,8.0,Sebastian Vettel
2020,9,2020-09-13,9,830,13,0.0,driver retirement,2624.4571537357933,2059.738227721639,14.483643303948693,5.0,Max Verstappen
2020,10,2020-09-27,9,830,2,18.0,finished,2625.174251486316,2084.773029402351,15.589414109955737,18.0,Max Verstappen
2020,10,2020-09-27,131,1,3,15.0,finished,2639.205264816339,2558.8896094203874,17.742209125689687,17.0,Lewis Hamilton
2020,10,2020-09-27,6,20,13,0.0,finished,2029.4942920207577,1738.651025770893,10.09065660693793,7.0,Sebastian Vettel
2020,11,2020-10-11,131,1,1,25.0,finished,2648.8981690743262,2568.5825136783747,14.263165357952088,15.0,Lewis Hamilton
2020,11,2020-10-11,9,830,2,18.0,finished,2639.935469977056,2099.5342478930907,12.8778825362014,14.0,Max Verstappen
2020,11,2020-10-11,6,20,11,0.0,finished,2008.45452271391,1692.2985563163047,8.523619374499049,5.0,Sebastian Vettel
2020,12,2020-10-25,131,1,1,25.0,finished,2662.4758427073784,2581.5712478562778,17.74932265339604,19.0,Lewis Hamilton
2020,12,2020-10-25,9,830,3,15.0,finished,2624.2198630092207,2111.6687885493448,15.831572430203371,17.0,Max Verstappen
2020,12,2020-10-25,6,20,10,1.0,finished,2043.1467549094932,1699.0790707133235,9.347108375726078,10.0,Sebastian Vettel
2020,13,2020-11-01,131,1,1,25.0,finished,2672.66159625262,2592.891029344321,14.139493497634646,15.0,Lewis Hamilton
2020,13,2020-11-01,6,20,12,0.0,finished,2033.9453923372648,1649.55937487771,7.764385408561998,4.0,Sebastian Vettel
2020,13,2020-11-01,9,830,16,0.0,constructor retirement,2513.141200065065,2111.6687885493448,0.0,0.0,Max Verstappen
2020,14,2020-11-15,131,1,1,25.0,finished,2615.9964531567584,2605.741246249335,15.892906671627628,17.0,Lewis Hamilton
2020,14,2020-11-15,6,20,3,15.0,finished,2104.5168693404103,1735.5876249770674,7.588350652712607,15.0,Sebastian Vettel
2020,14,2020-11-15,9,830,6,8.0,finished,2519.1179326807755,2094.3996737983657,13.487797588867616,12.0,Max Verstappen
2020,15,2020-11-29,131,1,1,25.0,finished,2597.960026414937,2617.2514149459867,16.95002478442685,18.0,Lewis Hamilton
2020,15,2020-11-29,9,830,2,18.0,finished,2564.8628713543744,2120.2348035467107,14.64327989955788,17.0,Max Verstappen
2020,15,2020-11-29,6,20,13,0.0,finished,2069.809143443763,1692.1042996089338,9.966615531927443,6.0,Sebastian Vettel
2020,16,2020-12-06,6,20,12,0.0,finished,1998.5734733797512,1668.6162579872373,9.142615127118514,7.0,Sebastian Vettel
2020,16,2020-12-06,9,830,18,0.0,driver retirement,2499.2237518282877,1963.6279857322456,15.28591375405314,1.0,Max Verstappen
2020,17,2020-12-13,9,830,1,25.0,finished,2546.032312306146,2008.87031013266,13.872925882556846,18.0,Max Verstappen
2020,17,2020-12-13,131,1,3,15.0,finished,2576.925595463123,2606.602756219549,16.971386956744507,16.0,Lewis Hamilton
2020,17,2020-12-13,6,20,14,0.0,finished,1958.8681936636472,1627.9593892142657,8.708781832784833,5.0,Sebastian Vettel
2021,1,2021-03-28,131,1,1,25.0,finished,2590.4122836360416,2620.662733541088,14.859935410489598,16.0,Lewis Hamilton
2021,1,2021-03-28,9,830,2,18.0,finished,2552.587016971181,2040.1812446599376,12.461127646035202,15.0,Max Verstappen
2021,1,2021-03-28,117,20,15,0.0,finished,1492.0151873686705,1590.3346122487678,5.05083535525183,2.0,Sebastian Vettel
2021,1,2021-03-28,214,4,19,0.0,constructor retirement,1466.8897357424778,1647.2780805101097,0.0,0.0,Fernando Alonso
2021,2,2021-04-18,9,830,1,25.0,finished,2532.9164101742194,2079.969196287243,14.37048211993221,18.0,Max Verstappen
2021,2,2021-04-18,131,1,2,18.0,finished,2521.035092299373,2622.5266287665013,16.829972623105135,17.0,Lewis Hamilton
2021,2,2021-04-18,214,4,10,1.0,finished,1498.292892765504,1681.0306806949902,5.921036121253058,9.0,Fernando Alonso
2021,2,2021-04-18,117,20,15,0.0,constructor retirement,1540.4907934742787,1590.3346122487678,0.0,0.0,Sebastian Vettel
2021,3,2021-05-02,131,1,1,25.0,finished,2539.169546645528,2635.520720384744,17.748806788710795,19.0,Lewis Hamilton
2021,3,2021-05-02,9,830,2,18.0,finished,2547.067303127642,2106.0153428321278,15.492032325564749,18.0,Max Verstappen
2021,3,2021-05-02,214,4,8,4.0,finished,1549.9337341361993,1735.2025239740235,6.783826023006351,12.0,Fernando Alonso
2021,3,2021-05-02,117,20,13,0.0,finished,1535.082813843857,1597.2871206617183,6.330547176110234,7.0,Sebastian Vettel
2021,4,2021-05-09,131,1,1,25.0,finished,2556.534244185292,2648.572334641389,16.809411759822016,18.0,Lewis Hamilton
2021,4,2021-05-09,9,830,2,18.0,finished,2554.875539528375,2131.122896835621,14.709650473237517,17.0,Max Verstappen
2021,4,2021-05-09,117,20,13,0.0,finished,1540.5741180684558,1597.767739715076,5.956157193916336,6.0,Sebastian Vettel
2021,4,2021-05-09,214,4,17,0.0,finished,1531.1956113472215,1679.9539103830152,7.039863141381409,2.0,Fernando Alonso
2021,5,2021-05-23,9,830,1,25.0,finished,2568.0893949146625,2161.658186169804,14.369272802811278,17.0,Max Verstappen
2021,5,2021-05-23,117,20,5,10.0,finished,1594.7857918596928,1676.093149855265,6.251978573653617,13.0,Sebastian Vettel
2021,5,2021-05-23,131,1,7,6.0,finished,2497.654322092022,2589.692412548119,16.07272129384129,11.0,Lewis Hamilton
2021,5,2021-05-23,214,4,13,0.0,finished,1522.9781660498147,1659.1517575537116,6.792181780536208,5.0,Fernando Alonso
2021,6,2021-06-06,117,20,2,18.0,finished,1611.1602081714727,1789.737693564055,6.209105645770669,16.0,Sebastian Vettel
2021,6,2021-06-06,214,4,6,8.0,finished,1595.846862425887,1732.0204539297838,5.722094482804862,12.0,Fernando Alonso
2021,6,2021-06-06,131,1,15,0.0,finished,2384.1619156107213,2443.6486181527357,15.582208660013288,3.0,Lewis Hamilton
2021,6,2021-06-06,9,830,17,0.0,driver retirement,2510.316328635555,2009.9402638775268,14.071055594303646,1.0,Max Verstappen
2021,7,2021-06-20,9,830,1,25.0,finished,2536.206975658633,2050.754832999424,15.069989860982927,19.0,Max Verstappen
2021,7,2021-06-20,131,1,2,18.0,finished,2401.172607407685,2455.4089210855686,16.86760755391262,18.0,Lewis Hamilton
2021,7,2021-06-20,214,4,8,4.0,finished,1602.3701618495134,1778.3459905631576,7.539342137342507,12.0,Fernando Alonso
2021,7,2021-06-20,117,20,9,2.0,finished,1639.5708041458151,1819.8995017480672,8.095737759224257,11.0,Sebastian Vettel
2021,8,2021-06-27,9,830,1,25.0,finished,2555.2306420592736,2089.8349550901985,14.435051414248736,18.0,Max Verstappen
2021,8,2021-06-27,131,1,2,18.0,finished,2422.6657402338737,2466.922848473558,15.949681910846834,17.0,Lewis Hamilton
2021,8,2021-06-27,214,4,9,2.0,finished,1600.471402424502,1809.2119989902556,7.184355442022984,10.0,Fernando Alonso
2021,8,2021-06-27,117,20,12,0.0,finished,1657.1849840711764,1811.9604880897468,7.724208983988056,7.0,Sebastian Vettel
2021,9,2021-07-04,9,830,1,25.0,finished,2561.413525244652,2124.1843484196925,15.69251772202164,19.0,Max Verstappen
2021,9,2021-07-04,131,1,4,12.0,finished,2436.0450781764057,2456.3191890680496,17.021019941430083,16.0,Lewis Hamilton
2021,9,2021-07-04,214,4,10,1.0,finished,1564.3613300078896,1827.606699302691,8.22878544874145,10.0,Fernando Alonso
2021,9,2021-07-04,117,20,17,0.0,driver retirement,1621.2148366441932,1753.73287658342,8.60670144298654,3.0,Sebastian Vettel
2021,10,2021-07-18,131,1,1,25.0,finished,2459.194563390336,2478.114436248773,16.011804174190157,18.0,Lewis Hamilton
2021,10,2021-07-18,214,4,7,6.0,finished,1602.5402692991968,1874.8226719897252,7.692886663339097,12.0,Fernando Alonso
2021,10,2021-07-18,9,830,19,0.0,driver retirement,2413.663368927237,1960.6460557448315,14.918213505915269,0.0,Max Verstappen
2021,10,2021-07-18,117,20,20,0.0,constructor retirement,1659.1404895791063,1753.73287658342,0.0,0.0,Sebastian Vettel
2021,11,2021-08-01,131,1,2,18.0,finished,2416.26930348448,2485.863056715961,17.25389002861953,18.0,Lewis Hamilton
2021,11,2021-08-01,214,4,4,12.0,finished,1696.6988974517733,1950.636348691045,8.699946991416311,16.0,Fernando Alonso
2021,11,2021-08-01,9,830,9,2.0,finished,2346.753611131877,1926.7949334316488,14.25950406362476,11.0,Max Verstappen
2021,11,2021-08-01,117,20,18,0.0,driver retirement,1588.885812951141,1690.6467845821826,8.074521587018664,2.0,Sebastian Vettel
2021,12,2021-08-29,9,830,1,25.0,finished,2310.513022138344,1979.9468114079784,13.882037864202092,19.0,Max Verstappen
2021,12,2021-08-29,131,1,3,15.0,finished,2381.100851943754,2482.172088705729,17.355401074054623,17.0,Lewis Hamilton
2021,12,2021-08-29,117,20,5,10.0,finished,1592.989288693254,1774.0439008912515,6.969742184939757,15.0,Sebastian Vettel
2021,12,2021-08-29,214,4,11,0.0,finished,1709.3093308901389,1941.1632770049823,9.912156334731156,9.0,Fernando Alonso
2021,13,2021-09-05,9,830,1,25.0,finished,2330.6924201217284,2034.8821411349556,11.545524526639204,16.0,Max Verstappen
2021,13,2021-09-05,131,1,2,18.0,finished,2401.5215792142203,2488.984277453056,14.447628186711936,15.0,Lewis Hamilton
2021,13,2021-09-05,214,4,6,8.0,finished,1723.3462243030344,1980.5826981833368,7.803644472769433,11.0,Fernando Alonso
2021,13,2021-09-05,117,20,13,0.0,finished,1568.973249976791,1738.4665661476677,5.884816853024479,3.0,Sebastian Vettel
