year,round,date,constructorId,driverId,time,milliseconds,status,estPosition,estPoints,win,score
1991,3,1991-04-28,ferrari,alesi,\N,,spun off,22,0,1.0,1674.1601762773678
1991,3,1991-04-28,ferrari,prost,\N,,spun off,26,0,0.0,1742.0843325121941
1991,4,1991-05-12,mclaren,senna,1:53:02.334,6782334.0,finished,1,25,1.0,1809.9001661977547
1991,4,1991-05-12,ferrari,alesi,+47.455,6829789.0,finished,3,15,1.0,1696.6389086643474
1991,4,1991-05-12,ferrari,prost,\N,,+1 lap,5,10,0.0,1723.6056001252146
1991,4,1991-05-12,mclaren,berger,\N,,spun off,25,0,0.0,1661.3661737359855
1991,5,1991-06-02,ferrari,alesi,\N,,engine,15,0,1.0,1716.288838733687
1991,5,1991-06-02,ferrari,prost,\N,,gearbox,17,0,0.0,1707.9556700558749
1991,5,1991-06-02,mclaren,senna,\N,,alternator,19,0,1.0,1819.6541796709018
1991,5,1991-06-02,mclaren,berger,\N,,injection,24,0,0.0,1655.6121602628384
1991,6,1991-06-16,mclaren,senna,+57.356,5449561.0,finished,3,15,1.0,1830.730473924662
1991,6,1991-06-16,ferrari,alesi,\N,,clutch,17,0,1.0,1733.7773376269165
1991,6,1991-06-16,ferrari,prost,\N,,alternator,22,0,0.0,1694.4671711626454
1991,6,1991-06-16,mclaren,berger,\N,,engine,25,0,0.0,1648.5358660090783
1991,7,1991-07-07,ferrari,prost,+5.003,5885059.0,finished,2,18,1.0,1715.2627589774675
1991,7,1991-07-07,mclaren,senna,+34.934,5914990.0,finished,3,15,1.0,1841.0687420055783
1991,7,1991-07-07,ferrari,alesi,+35.920,5915976.0,finished,4,12,0.0,1716.9817498120944
1991,7,1991-07-07,mclaren,berger,\N,,engine,25,0,0.0,1642.197597928162
1991,8,1991-07-14,mclaren,berger,+42.293,5297772.0,finished,2,18,1.0,1670.8848898235528
1991,8,1991-07-14,ferrari,prost,+1:00.150,5315629.0,finished,3,15,1.0,1735.3683073842499
1991,8,1991-07-14,mclaren,senna,\N,,out of fuel,4,12,0.0,1816.3814501101874
1991,8,1991-07-14,ferrari,alesi,\N,,collision,17,0,0.0,1700.876201405312
1991,9,1991-07-28,ferrari,alesi,+17.618,4787279.0,finished,3,15,1.0,1722.981811589195
1991,9,1991-07-28,mclaren,berger,+32.651,4802312.0,finished,4,12,1.0,1697.6597540136625
1991,9,1991-07-28,mclaren,senna,\N,,out of fuel,7,6,0.0,1793.6065859200778
1991,9,1991-07-28,ferrari,prost,\N,,spun off,14,0,0.0,1717.2626972003668
1991,10,1991-08-11,mclaren,senna,1:49:12.796,6552796.0,finished,1,25,1.0,1806.670494156255
1991,10,1991-08-11,mclaren,berger,+21.856,6574652.0,finished,4,12,0.0,1688.5958457774852
1991,10,1991-08-11,ferrari,alesi,+31.389,6584185.0,finished,5,10,1.0,1742.6307013642722
1991,10,1991-08-11,ferrari,prost,\N,,engine,26,0,0.0,1701.6138074252897
1991,11,1991-08-25,mclaren,senna,1:27:17.669,5237669.0,finished,1,25,1.0,1818.2046035666538
1991,11,1991-08-25,mclaren,berger,+1.901,5239570.0,finished,2,18,0.0,1681.0617363670865
1991,11,1991-08-25,ferrari,alesi,\N,,engine,16,0,1.0,1758.1327677096483
1991,11,1991-08-25,ferrari,prost,\N,,fuel leak,24,0,0.0,1690.1117410799136
1991,11,1991-08-25,jordan,michael_schumacher,\N,,clutch,26,0,0.0,1490.8877247518321
1991,12,1991-09-08,mclaren,senna,+16.262,4690581.0,finished,2,18,1.0,1828.883776253774
1991,12,1991-09-08,ferrari,prost,+16.829,4691148.0,finished,3,15,1.0,1714.1960344692532
1991,12,1991-09-08,mclaren,berger,+27.719,4702038.0,finished,4,12,0.0,1674.3825636799663
1991,12,1991-09-08,benetton,michael_schumacher,+34.463,4708782.0,finished,5,10,1.0,1520.5482930573228
1991,12,1991-09-08,ferrari,alesi,\N,,engine,20,0,0.0,1738.0484743203087
1991,13,1991-09-22,mclaren,senna,+20.941,5763245.0,finished,2,18,1.0,1840.3718934062413
1991,13,1991-09-22,ferrari,alesi,+53.554,5795858.0,finished,3,15,1.0,1756.5879573574384
1991,13,1991-09-22,benetton,michael_schumacher,+1:16.582,5818886.0,finished,6,8,0.0,1515.8404304452426
1991,13,1991-09-22,ferrari,prost,\N,,engine,21,0,0.0,1699.6565514321235
1991,13,1991-09-22,mclaren,berger,\N,,engine,22,0,0.0,1666.894446527499
1991,14,1991-09-29,ferrari,prost,+11.331,5932872.0,finished,2,18,1.0,1721.4976887005287
1991,14,1991-09-29,ferrari,alesi,+22.772,5944313.0,finished,4,12,0.0,1738.7468200890332
1991,14,1991-09-29,mclaren,senna,+1:02.402,5983943.0,finished,5,10,1.0,1851.0571170281905
1991,14,1991-09-29,benetton,michael_schumacher,+1:19.468,6001009.0,finished,6,8,1.0,1545.8710013125135
1991,14,1991-09-29,mclaren,berger,\N,,electrical,20,0,0.0,1660.2092229055497
1991,15,1991-10-20,mclaren,berger,1:32:10.695,5530695.0,finished,1,25,1.0,1688.5273646813052
1991,15,1991-10-20,mclaren,senna,+0.344,5531039.0,finished,2,18,0.0,1826.738975252435
1991,15,1991-10-20,ferrari,prost,+1:20.761,5611456.0,finished,4,12,1.0,1742.5552802031525
1991,15,1991-10-20,benetton,michael_schumacher,\N,,engine,14,0,0.0,1537.5286118831496
1991,15,1991-10-20,ferrari,alesi,\N,,engine,26,0,0.0,1721.6892285864094
1991,16,1991-11-03,mclaren,senna,24:34.899,1474899.0,finished,1,25,1.0,1837.4679051733644
1991,16,1991-11-03,mclaren,berger,+5.120,1480019.0,finished,3,15,0.0,1681.7984347603758
1991,16,1991-11-03,benetton,michael_schumacher,\N,,spun off,22,0,0.0,1530.1276463879933
1991,16,1991-11-03,ferrari,alesi,\N,,accident,23,0,0.0,1696.8237895228974
1992,1,1992-03-01,mclaren,senna,+34.675,5839995.0,finished,3,15,1.0,1847.3047131602937
1992,1,1992-03-01,benetton,michael_schumacher,+47.863,5853183.0,finished,4,12,1.0,1556.20785500064
1992,1,1992-03-01,mclaren,berger,+1:13.634,5878954.0,finished,5,10,0.0,1675.9616267734466
1992,1,1992-03-01,ferrari,alesi,\N,,engine,21,0,1.0,1710.3145720471682
1992,2,1992-03-22,benetton,michael_schumacher,+21.429,5535016.0,finished,3,15,1.0,1579.5996703952533
1992,2,1992-03-22,mclaren,berger,+33.347,5546934.0,finished,4,12,1.0,1705.1893532257616
1992,2,1992-03-22,ferrari,alesi,\N,,engine,18,0,1.0,1722.5410163080487
1992,2,1992-03-22,mclaren,senna,\N,,transmission,22,0,0.0,1822.0769867079787
1992,3,1992-04-05,benetton,michael_schumacher,\N,,+1 lap,3,15,1.0,1600.4159882969207
1992,3,1992-04-05,ferrari,alesi,\N,,+1 lap,4,12,1.0,1733.8891529666444
1992,3,1992-04-05,mclaren,senna,\N,,engine,23,0,1.0,1833.3453835521198
1992,3,1992-04-05,mclaren,berger,\N,,electrical,24,0,0.0,1697.9209563816205
1992,4,1992-05-03,benetton,michael_schumacher,+23.914,6994588.0,finished,2,18,1.0,1618.926610708211
1992,4,1992-05-03,ferrari,alesi,+26.462,6997136.0,finished,3,15,1.0,1745.89631378191
1992,4,1992-05-03,mclaren,berger,+1:20.647,7051321.0,finished,4,12,1.0,1724.989151845782
1992,4,1992-05-03,mclaren,senna,\N,,spun off,9,2,0.0,1810.2771880879582
1992,5,1992-05-17,mclaren,senna,+48.984,5369911.0,finished,3,15,1.0,1825.2196350304337
1992,5,1992-05-17,ferrari,alesi,\N,,collision,16,0,1.0,1755.2477905748976
1992,5,1992-05-17,mclaren,berger,\N,,collision,17,0,0.0,1714.0467049033066
1992,5,1992-05-17,benetton,michael_schumacher,\N,,spun off,23,0,0.0,1599.4611005269528
1992,6,1992-05-31,mclaren,senna,1:50:59.372,6659372.0,finished,1,25,1.0,1838.77945792245
1992,6,1992-05-31,benetton,michael_schumacher,+39.294,6698666.0,finished,4,12,1.0,1616.7586016012806
1992,6,1992-05-31,mclaren,berger,\N,,gearbox,14,0,0.0,1704.4868820112902
1992,6,1992-05-31,ferrari,alesi,\N,,gearbox,16,0,0.0,1731.9797979455745
1992,7,1992-06-14,mclaren,berger,1:37:08.299,5828299.0,finished,1,25,1.0,1732.0727411142052
1992,7,1992-06-14,benetton,michael_schumacher,+12.401,5840700.0,finished,2,18,1.0,1634.0219452690405
1992,7,1992-06-14,ferrari,alesi,+1:07.327,5895626.0,finished,3,15,1.0,1745.0023428398106
1992,7,1992-06-14,mclaren,senna,\N,,electrical,18,0,0.0,1815.193598819535
1992,8,1992-07-05,ferrari,alesi,\N,,engine,12,0,1.0,1754.970123524305
1992,8,1992-07-05,benetton,michael_schumacher,\N,,accident,20,0,0.0,1613.5094177503138
1992,8,1992-07-05,mclaren,berger,\N,,engine,21,0,1.0,1755.0102075313857
1992,8,1992-07-05,mclaren,senna,\N,,accident,23,0,0.0,1796.2561324023545
1992,9,1992-07-12,benetton,michael_schumacher,+53.267,5196258.0,finished,4,12,0.0,1597.4221234250053
1992,9,1992-07-12,mclaren,berger,+55.795,5198786.0,finished,5,10,1.0,1777.5218595508647
1992,9,1992-07-12,mclaren,senna,\N,,transmission,18,0,0.0,1777.7444803828755
1992,9,1992-07-12,ferrari,alesi,\N,,mechanical,20,0,0.0,1730.228676502877
1992,10,1992-07-26,mclaren,senna,+4.500,4706532.0,finished,2,18,1.0,1797.7308109619564
1992,10,1992-07-26,benetton,michael_schumacher,+34.462,4736494.0,finished,3,15,1.0,1615.9919036949814
1992,10,1992-07-26,ferrari,alesi,+1:12.607,4774639.0,finished,5,10,1.0,1744.0416459996213
1992,10,1992-07-26,mclaren,berger,\N,,electrical,22,0,0.0,1761.5355289717838
1992,11,1992-08-16,mclaren,senna,1:46:19.216,6379216.0,finished,1,25,1.0,1814.022522861389
1992,11,1992-08-16,mclaren,berger,+50.782,6429998.0,finished,3,15,0.0,1749.2438170723512
1992,11,1992-08-16,benetton,michael_schumacher,\N,,broken wing,12,0,0.0,1598.310898586046
1992,11,1992-08-16,ferrari,alesi,\N,,spun off,16,0,0.0,1720.6657850999761
1992,12,1992-08-30,benetton,michael_schumacher,1:36:10.721,5770721.0,finished,1,25,1.0,1617.7427810911504
1992,12,1992-08-30,mclaren,senna,+1:08.369,5839090.0,finished,5,10,1.0,1830.1249258746789
1992,12,1992-08-30,ferrari,alesi,\N,,puncture,23,0,0.0,1701.9491689667586
1992,12,1992-08-30,mclaren,berger,\N,,transmission,25,0,0.0,1737.1414140590614
1992,13,1992-09-13,mclaren,senna,1:18:15.349,4695349.0,finished,1,25,1.0,1843.3488236733922
1992,13,1992-09-13,benetton,michael_schumacher,+24.373,4719722.0,finished,3,15,0.0,1602.1535805666645
1992,13,1992-09-13,mclaren,berger,+1:25.490,4780839.0,finished,4,12,0.0,1727.917516260348
1992,13,1992-09-13,ferrari,alesi,\N,,fuel system,20,0,1.0,1717.6484805854532
1992,14,1992-09-27,mclaren,berger,+37.533,5724192.0,finished,2,18,1.0,1752.757171701644
1992,14,1992-09-27,mclaren,senna,\N,,+1 lap,3,15,0.0,1822.5091682320963
1992,14,1992-09-27,benetton,michael_schumacher,\N,,+2 laps,7,6,0.0,1588.235371873258
1992,14,1992-09-27,ferrari,alesi,\N,,spun off,25,0,0.0,1699.7306445896213
1992,15,1992-10-25,mclaren,berger,+13.729,5603262.0,finished,2,18,1.0,1776.9406551480786
1992,15,1992-10-25,ferrari,alesi,\N,,+1 lap,5,10,1.0,1724.4920563009237
1992,15,1992-10-25,benetton,michael_schumacher,\N,,gearbox,23,0,0.0,1574.9137572073487
1992,15,1992-10-25,mclaren,senna,\N,,engine,26,0,0.0,1802.3256847856617
1992,16,1992-11-08,mclaren,berger,1:46:54.786,6414786.0,finished,1,25,1.0,1798.4944413297776
1992,16,1992-11-08,benetton,michael_schumacher,+0.741,6415527.0,finished,2,18,1.0,1597.5594272862681
1992,16,1992-11-08,ferrari,alesi,\N,,+1 lap,4,12,1.0,1746.594565370038
1992,16,1992-11-08,mclaren,senna,\N,,collision,21,0,0.0,1784.7718986039627
1993,1,1993-03-14,williams,prost,1:38:45.082,5925082.0,finished,1,25,1.0,1750.7458612772239
1993,1,1993-03-14,mclaren,senna,+1:19.824,6004906.0,finished,2,18,1.0,1792.0052279178615
1993,1,1993-03-14,ferrari,berger,\N,,engine,6,8,1.0,1815.3491527309034
1993,1,1993-03-14,benetton,michael_schumacher,\N,,spun off,12,0,0.0,1592.115766527923
1993,1,1993-03-14,jordan,barrichello,\N,,gearbox,15,0,1.0,1527.3536461212684
1993,1,1993-03-14,ferrari,alesi,\N,,suspension,16,0,0.0,1733.7398539689123
1993,2,1993-03-28,mclaren,senna,1:51:15.485,6675485.0,finished,1,25,1.0,1799.0124236697648
1993,2,1993-03-28,benetton,michael_schumacher,+45.436,6720921.0,finished,3,15,1.0,1621.3047839497879
1993,2,1993-03-28,ferrari,alesi,\N,,+1 lap,8,4,1.0,1758.5931960763921
1993,2,1993-03-28,williams,prost,\N,,collision,16,0,0.0,1722.6023344359262
1993,2,1993-03-28,jordan,barrichello,\N,,gearbox,20,0,1.0,1552.427151866964
1993,2,1993-03-28,ferrari,berger,\N,,collision,23,0,0.0,1794.4958106234235
1993,3,1993-04-11,mclaren,senna,1:50:46.570,6646570.0,finished,1,25,1.0,1805.816632894333
1993,3,1993-04-11,williams,prost,\N,,+1 lap,3,15,0.0,1698.1404942969475
1993,3,1993-04-11,jordan,barrichello,\N,,fuel system,10,1,1.0,1579.570088512994
1993,3,1993-04-11,ferrari,alesi,\N,,gearbox,15,0,1.0,1778.783853324678
1993,3,1993-04-11,benetton,michael_schumacher,\N,,spun off,18,0,0.0,1611.9926029678506
1993,3,1993-04-11,ferrari,berger,\N,,suspension,20,0,0.0,1778.3051533751377
1993,4,1993-04-25,williams,prost,1:33:20.413,5600413.0,finished,1,25,1.0,1710.0209318311836
1993,4,1993-04-25,benetton,michael_schumacher,+32.410,5632823.0,finished,2,18,1.0,1639.7840728880496
1993,4,1993-04-25,mclaren,senna,\N,,hydraulics,12,0,1.0,1810.437810745443
1993,4,1993-04-25,ferrari,alesi,\N,,clutch,13,0,1.0,1796.7544600946019
1993,4,1993-04-25,jordan,barrichello,\N,,spun off,21,0,1.0,1602.0438347224544
1993,4,1993-04-25,ferrari,berger,\N,,gearbox,22,0,0.0,1764.3345466052137
1993,5,1993-05-09,williams,prost,1:32:27.685,5547685.0,finished,1,25,1.0,1721.0354652152043
1993,5,1993-05-09,mclaren,senna,+16.873,5564558.0,finished,2,18,1.0,1815.535203548884
1993,5,1993-05-09,benetton,michael_schumacher,+27.125,5574810.0,finished,3,15,1.0,1663.1617783921322
1993,5,1993-05-09,ferrari,berger,\N,,+2 laps,6,8,1.0,1786.3149947088862
1993,5,1993-05-09,jordan,barrichello,\N,,+3 laps,12,0,0.0,1590.1140241797004
1993,5,1993-05-09,ferrari,alesi,\N,,engine,20,0,0.0,1778.7740119909295
1993,6,1993-05-23,mclaren,senna,1:52:10.947,6730947.0,finished,1,25,1.0,1821.4010138657663
1993,6,1993-05-23,ferrari,alesi,+1:03.362,6794309.0,finished,3,15,1.0,1799.2369162212046
1993,6,1993-05-23,williams,prost,\N,,+1 lap,4,12,0.0,1696.9215779838917
1993,6,1993-05-23,jordan,barrichello,\N,,+2 laps,9,2,1.0,1613.8370621800057
1993,6,1993-05-23,ferrari,berger,\N,,collision,14,0,0.0,1769.852090478611
1993,6,1993-05-23,benetton,michael_schumacher,\N,,hydraulics,20,0,0.0,1651.856494188275
1993,7,1993-06-13,williams,prost,1:36:41.822,5801822.0,finished,1,25,1.0,1707.9785587838628
1993,7,1993-06-13,benetton,michael_schumacher,+14.527,5816349.0,finished,2,18,1.0,1676.106655901851
1993,7,1993-06-13,ferrari,berger,\N,,+1 lap,4,12,1.0,1791.6487759245235
1993,7,1993-06-13,mclaren,senna,\N,,electrical,18,0,0.0,1793.689219824261
1993,7,1993-06-13,ferrari,alesi,\N,,engine,22,0,0.0,1781.440230775292
1993,7,1993-06-13,jordan,barrichello,\N,,electrical,24,0,0.0,1600.9600283223695
1993,8,1993-07-04,williams,prost,1:38:35.241,5915241.0,finished,1,25,1.0,1718.0181873394247
1993,8,1993-07-04,benetton,michael_schumacher,+21.209,5936450.0,finished,3,15,1.0,1697.4732861634486
1993,8,1993-07-04,mclaren,senna,+32.405,5947646.0,finished,4,12,1.0,1799.5564935829245
1993,8,1993-07-04,jordan,barrichello,\N,,+1 lap,7,6,1.0,1623.8787726176013
1993,8,1993-07-04,ferrari,berger,\N,,+2 laps,14,0,1.0,1809.0222685795802
1993,8,1993-07-04,ferrari,alesi,\N,,engine,17,0,0.0,1768.0667381202354
1993,9,1993-07-11,williams,prost,1:25:38.189,5138189.0,finished,1,25,1.0,1729.0329514660398
1993,9,1993-07-11,benetton,michael_schumacher,+7.660,5145849.0,finished,2,18,1.0,1714.8995222614174
1993,9,1993-07-11,mclaren,senna,\N,,out of fuel,5,10,1.0,1806.8444574076054
1993,9,1993-07-11,ferrari,alesi,\N,,+1 lap,9,2,1.0,1790.5609956195729
1993,9,1993-07-11,jordan,barrichello,\N,,+1 lap,10,1,1.0,1644.2615656141752
1993,9,1993-07-11,ferrari,berger,\N,,suspension,22,0,0.0,1790.5280110802428
1993,10,1993-07-25,williams,prost,1:18:40.885,4720885.0,finished,1,25,1.0,1739.319259152473
1993,10,1993-07-25,benetton,michael_schumacher,+16.664,4737549.0,finished,2,18,1.0,1730.8443778309363
1993,10,1993-07-25,mclaren,senna,+1:08.229,4789114.0,finished,4,12,1.0,1813.900553805931
1993,10,1993-07-25,ferrari,berger,+1:34.754,4815639.0,finished,6,8,1.0,1808.815750691508
1993,10,1993-07-25,ferrari,alesi,+1:35.841,4816726.0,finished,7,6,0.0,1776.2732560083077
1993,10,1993-07-25,jordan,barrichello,\N,,wheel bearing,18,0,0.0,1628.3954723346887
1993,11,1993-08-15,ferrari,berger,+1:18.042,6537140.0,finished,3,15,1.0,1826.8278915739604
1993,11,1993-08-15,williams,prost,\N,,+7 laps,12,0,0.0,1712.987722514533
1993,11,1993-08-15,benetton,michael_schumacher,\N,,fuel pump,20,0,0.0,1710.586352832126
1993,11,1993-08-15,ferrari,alesi,\N,,spun off,22,0,0.0,1762.2611151258552
1993,11,1993-08-15,mclaren,senna,\N,,throttle,24,0,1.0,1818.7487390507633
1993,11,1993-08-15,jordan,barrichello,\N,,accident,26,0,0.0,1612.7148428955827
1993,12,1993-08-29,benetton,michael_schumacher,+3.668,5075792.0,finished,2,18,1.0,1727.7315344155859
1993,12,1993-08-29,williams,prost,+14.988,5087112.0,finished,3,15,0.0,1690.4737397800995
1993,12,1993-08-29,mclaren,senna,+1:39.763,5171887.0,finished,4,12,1.0,1824.485501531644
1993,12,1993-08-29,ferrari,berger,\N,,collision,10,1,1.0,1842.9425377533196
1993,12,1993-08-29,jordan,barrichello,\N,,wheel bearing,23,0,1.0,1633.185592299551
1993,12,1993-08-29,ferrari,alesi,\N,,suspension,24,0,0.0,1750.146468946496
1993,13,1993-09-12,ferrari,alesi,+40.012,4667521.0,finished,2,18,1.0,1775.6151114617603
1993,13,1993-09-12,williams,prost,\N,,engine,12,0,0.0,1668.9176411916746
1993,13,1993-09-12,benetton,michael_schumacher,\N,,engine,16,0,0.0,1708.2962718404476
1993,13,1993-09-12,ferrari,berger,\N,,suspension,18,0,0.0,1821.4738952380553
1993,13,1993-09-12,mclaren,senna,\N,,collision,21,0,0.0,1795.0820767243004
1993,13,1993-09-12,jordan,barrichello,\N,,collision,25,0,1.0,1643.6525315189222
1993,14,1993-09-26,benetton,michael_schumacher,1:32:46.309,5566309.0,finished,1,25,1.0,1727.4398801800435
1993,14,1993-09-26,williams,prost,+0.982,5567291.0,finished,2,18,1.0,1684.2266147200635
1993,14,1993-09-26,ferrari,alesi,+1:07.605,5633914.0,finished,4,12,1.0,1798.4022295673335
1993,14,1993-09-26,jordan,barrichello,\N,,+3 laps,13,0,1.0,1653.8323452173418
1993,14,1993-09-26,ferrari,berger,\N,,accident,21,0,0.0,1802.6867771324821
1993,14,1993-09-26,mclaren,senna,\N,,engine,24,0,0.0,1774.35188075359
1993,15,1993-10-24,mclaren,senna,1:40:27.912,6027912.0,finished,1,25,1.0,1788.5743154388547
1993,15,1993-10-24,williams,prost,+11.435,6039347.0,finished,2,18,1.0,1698.2058311557346
1993,15,1993-10-24,jordan,barrichello,+1:35.101,6123013.0,finished,5,10,1.0,1663.5721712983127
1993,15,1993-10-24,ferrari,berger,\N,,engine,16,0,1.0,1820.423719895809
1993,15,1993-10-24,benetton,michael_schumacher,\N,,collision,22,0,0.0,1710.5107535913762
1993,15,1993-10-24,ferrari,alesi,\N,,engine,23,0,0.0,1784.6652868040067
1993,16,1993-11-07,mclaren,senna,1:43:27.476,6207476.0,finished,1,25,1.0,1802.941037335934
1993,16,1993-11-07,williams,prost,+9.259,6216735.0,finished,2,18,1.0,1710.6453624473147
1993,16,1993-11-07,ferrari,alesi,\N,,+1 lap,4,12,1.0,1805.0290744680424
1993,16,1993-11-07,ferrari,berger,\N,,+1 lap,5,10,0.0,1804.0599322317732
1993,16,1993-11-07,jordan,barrichello,\N,,+3 laps,11,0,1.0,1672.4280501652424
1993,16,1993-11-07,benetton,michael_schumacher,\N,,engine,19,0,0.0,1693.8731502845624
1994,1,1994-03-27,benetton,michael_schumacher,1:35:39.2,5739200.0,finished,1,25,1.0,1703.7681065879922
1994,1,1994-03-27,ferrari,alesi,\N,,+1 lap,3,15,1.0,1824.9695672099895
1994,1,1994-03-27,jordan,barrichello,\N,,+1 lap,4,12,1.0,1682.734033489348
1994,1,1994-03-27,williams,senna,\N,,spun off,13,0,0.0,1776.2281344417847
1994,1,1994-03-27,ferrari,berger,\N,,engine,24,0,0.0,1788.1194394898262
1994,2,1994-04-17,benetton,michael_schumacher,1:46:01.693,6361693.0,finished,1,25,1.0,1713.1023930348558
1994,2,1994-04-17,ferrari,berger,+1:15.300,6436993.0,finished,2,18,1.0,1805.247239114156
1994,2,1994-04-17,jordan,barrichello,\N,,+1 lap,3,15,1.0,1700.3596409252686
1994,2,1994-04-17,williams,senna,\N,,collision,24,0,0.0,1753.7548805925967
1994,3,1994-05-01,benetton,michael_schumacher,1:28:28.642,5308642.0,finished,1,25,1.0,1728.374555423632
1994,3,1994-05-01,ferrari,berger,\N,,suspension,21,0,0.0,1784.6215630971903
1994,3,1994-05-01,williams,senna,\N,,accident,22,0,0.0,1731.6521675970453
1994,3,1994-05-01,jordan,barrichello,\N,,injury,27,0,0.0,1685.4511888791903
1994,4,1994-05-15,benetton,michael_schumacher,1:49:55.3,6595300.0,finished,1,25,1.0,1741.4332526926912
1994,4,1994-05-15,ferrari,berger,+1:16.824,6672124.0,finished,3,15,1.0,1805.4794104836121
1994,4,1994-05-15,ferrari,alesi,\N,,+1 lap,5,10,0.0,1808.1117198235677
1994,4,1994-05-15,jordan,barrichello,\N,,electrical,20,0,0.0,1670.6161283112547
1994,5,1994-05-29,benetton,michael_schumacher,+24.166,5798466.0,finished,2,18,1.0,1754.1490756633452
1994,5,1994-05-29,ferrari,alesi,\N,,+1 lap,4,12,1.0,1827.95009555475
1994,5,1994-05-29,jordan,barrichello,\N,,spun off,15,0,0.0,1644.7492848131242
1994,5,1994-05-29,ferrari,berger,\N,,gearbox,19,0,0.0,1789.6410347524297
1994,6,1994-06-12,benetton,michael_schumacher,1:44:32.1,6272100.0,finished,1,25,1.0,1764.8918291572788
1994,6,1994-06-12,ferrari,alesi,+1:13.338,6345438.0,finished,3,15,1.0,1843.8368564138357
1994,6,1994-06-12,ferrari,berger,+1:15.609,6347709.0,finished,4,12,0.0,1777.7542738933441
1994,6,1994-06-12,jordan,barrichello,\N,,+1 lap,7,6,1.0,1657.2833712123786
1994,7,1994-07-03,benetton,michael_schumacher,1:38:36.2,5916200.0,finished,1,25,1.0,1772.3233281833423
1994,7,1994-07-03,ferrari,berger,+52.765,5968965.0,finished,3,15,1.0,1801.727088668583
1994,7,1994-07-03,ferrari,alesi,\N,,collision,15,0,0.0,1823.8640416385967
1994,7,1994-07-03,jordan,barrichello,\N,,collision,16,0,1.0,1666.8443249243664
1994,8,1994-07-10,ferrari,alesi,+1:08.128,5471768.0,finished,2,18,1.0,1842.5080430653513
1994,8,1994-07-10,jordan,barrichello,+1:41.751,5505391.0,finished,4,12,1.0,1677.7556795836178
1994,8,1994-07-10,benetton,michael_schumacher,\N,,disqualified,17,0,0.0,1743.5076389499766
1994,8,1994-07-10,ferrari,berger,\N,,engine,19,0,0.0,1787.0830872418285
1994,9,1994-07-31,ferrari,berger,1:22:37.2,4957200.0,finished,1,25,1.0,1810.4358948279241
1994,9,1994-07-31,benetton,michael_schumacher,\N,,engine,11,0,1.0,1750.3278913647591
1994,9,1994-07-31,ferrari,alesi,\N,,electrical,16,0,0.0,1823.1552354792557
1994,9,1994-07-31,jordan,barrichello,\N,,collision,21,0,0.0,1653.9545856580871
1994,10,1994-08-14,benetton,michael_schumacher,1:48:00.185,6480185.0,finished,1,25,1.0,1757.3529670753885
1994,10,1994-08-14,ferrari,berger,\N,,engine,12,0,1.0,1829.2162715193215
1994,10,1994-08-14,ferrari,alesi,\N,,gearbox,16,0,0.0,1808.3748587878583
1994,10,1994-08-14,jordan,barrichello,\N,,collision,26,0,0.0,1632.3733847779251
1994,11,1994-08-28,benetton,michael_schumacher,\N,,disqualified,14,0,0.0,1729.5865551837046
1994,11,1994-08-28,jordan,barrichello,\N,,spun off,19,0,0.0,1613.2196346448245
1994,11,1994-08-28,ferrari,berger,\N,,engine,22,0,1.0,1845.939283332136
1994,11,1994-08-28,ferrari,alesi,\N,,engine,26,0,0.0,1795.6518469750438
1994,12,1994-09-11,ferrari,berger,+4.93,4688130.0,finished,2,18,1.0,1862.8892908540315
1994,12,1994-09-11,jordan,barrichello,+50.634,4733834.0,finished,4,12,1.0,1630.5000819481468
1994,12,1994-09-11,ferrari,alesi,\N,,gearbox,22,0,0.0,1782.7018394531483
1994,13,1994-09-25,jordan,barrichello,+28.003,6338103.0,finished,4,12,1.0,1644.6685062333406
1994,13,1994-09-25,ferrari,alesi,\N,,collision,21,0,1.0,1805.4757792986584
1994,13,1994-09-25,ferrari,berger,\N,,gearbox,26,0,0.0,1844.1153510085214
1994,14,1994-10-16,benetton,michael_schumacher,1:40:27.3,6027300.0,finished,1,25,1.0,1740.2790346200366
1994,14,1994-10-16,ferrari,berger,\N,,+1 lap,5,10,1.0,1861.3963952392223
